Cust_ID,ZIP,expected_duration,actual_duration,Job_ID,Technician_ID,Advisor_ID,Date_of_job,Time_of_job,Outlet_code,Channel_code
C_16040,02129,12,11,19,195,9,2018-12-21,10:22:38,4,104
C_16040,02129,12,19,15,10,23,2018-08-07,15:26:18,4,104
C_16040,02129,12,19,15,10,23,2018-09-09,15:26:18,4,104
C_16052,06001,4,6,8,199,33,2018-12-20,11:32:47,1,103
C_16052,06001,4,6,8,199,33,2018-12-29,11:32:47,1,103
C_16052,06001,4,6,8,199,33,2019-06-21,11:32:47,1,103
C_16052,06001,8,6,2,112,19,2019-05-27,12:24:12,1,103
C_16052,06001,8,7,6,189,8,2019-08-24,09:34:06,1,103
C_16052,06001,9,9,5,40,46,2018-10-05,15:13:20,1,103
C_16058,11214,10,15,2,144,28,2015-07-04,13:58:51,21,102
C_16058,11214,10,15,2,144,28,2016-01-29,13:58:51,21,102
C_16058,11214,10,15,2,144,28,2016-02-26,13:58:51,21,102
C_16058,11214,10,15,6,196,16,2015-10-05,15:36:52,21,102
C_16058,11214,10,15,6,196,16,2015-11-10,15:36:52,21,102
C_16058,11214,11,17,1,67,45,2015-10-16,12:38:37,21,102
C_16058,11214,11,17,1,67,45,2016-02-07,12:38:37,21,102
C_16107,02126,7,21,3,121,43,2017-11-03,14:24:48,25,101
C_16107,02126,7,21,3,121,43,2018-04-09,14:24:48,25,101
C_16107,02126,8,10,15,180,35,2017-08-18,09:42:45,25,101
C_16107,02126,10,15,20,184,17,2018-06-06,10:50:01,25,101
C_16107,02126,10,15,20,184,17,2018-06-11,10:50:01,25,101
C_16126,19106,5,14,5,8,7,2016-11-05,15:14:46,20,105
C_16126,19106,6,14,18,133,27,2016-03-18,16:00:54,20,105
C_16126,19106,6,14,18,133,27,2016-06-17,16:00:54,20,105
C_16126,19106,6,14,18,133,27,2016-09-23,16:00:54,20,105
C_16126,19106,11,12,15,122,33,2015-11-07,10:41:22,20,105
C_16126,19106,15,12,17,131,50,2015-12-29,10:40:25,20,105
C_16126,19106,15,12,17,131,50,2016-06-15,10:40:25,20,105
C_16141,19106,5,7,13,180,27,2017-03-15,12:52:33,10,101
C_16141,19106,9,16,2,139,43,2018-01-10,12:02:34,10,101
C_16141,19106,9,16,4,170,47,2017-07-20,15:21:30,10,101
C_16141,19106,9,16,4,170,47,2017-10-27,15:21:30,10,101
C_16141,19106,9,16,4,170,47,2017-11-15,15:21:30,10,101
C_16169,19103,7,10,6,4,39,2015-09-24,14:38:44,13,105
C_16169,19103,7,19,10,55,37,2015-12-05,11:15:00,13,105
C_16169,19103,12,13,4,178,14,2015-11-30,15:19:34,13,105
C_16169,19103,12,13,4,178,14,2016-06-07,15:19:34,13,105
C_16169,19103,14,13,3,160,13,2016-09-16,13:52:07,13,105
C_16209,02127,10,14,15,30,19,2017-06-27,11:22:42,1,101
C_16209,02127,13,12,3,157,19,2018-06-14,11:59:41,1,101
C_16209,02127,15,4,13,29,42,2018-04-26,13:48:17,1,101
C_16209,02127,15,12,10,96,39,2018-01-05,12:53:01,1,101
C_16209,02127,15,12,10,96,39,2018-06-07,12:53:01,1,101
C_16251,11214,5,13,2,192,8,2019-01-25,09:33:09,22,102
C_16251,11214,8,13,20,43,16,2019-01-02,16:32:07,22,102
C_16251,11214,8,13,20,43,16,2019-05-27,16:32:07,22,102
C_16251,11214,11,13,13,29,2,2018-06-24,16:27:48,22,102
C_16251,11214,16,10,5,40,18,2018-10-14,10:35:08,22,102
C_16251,11214,16,10,5,40,18,2019-03-02,10:35:08,22,102
C_16286,07087,8,18,16,96,48,2016-10-29,15:09:29,11,104
C_16286,07087,8,18,16,96,48,2016-12-08,15:09:29,11,104
C_16286,07087,11,18,11,97,14,2016-11-14,15:09:58,11,104
C_16286,07087,11,18,11,97,14,2017-02-21,15:09:58,11,104
C_16286,07087,17,13,16,159,9,2017-05-05,13:49:43,11,104
C_16323,07620,8,11,20,48,14,2017-11-30,11:49:07,25,102
C_16323,07620,8,12,6,161,31,2018-06-08,12:53:59,25,102
C_16323,07620,8,12,6,161,31,2018-06-21,12:53:59,25,102
C_16323,07620,8,12,6,161,31,2018-09-26,12:53:59,25,102
C_16323,07620,15,12,18,47,27,2018-06-10,16:48:28,25,102
C_16323,07620,15,12,18,47,27,2018-09-17,16:48:28,25,102
C_1634,06002,4,8,7,54,43,2015-01-20,15:49:50,13,105
C_1634,06002,12,15,3,17,13,2015-07-18,10:41:22,13,105
C_1634,06002,12,15,3,17,13,2015-10-15,10:41:22,13,105
C_1634,06002,15,11,17,181,46,2015-06-07,16:05:42,13,105
C_16360,19104,6,10,3,28,32,2016-07-21,10:04:51,10,102
C_16360,19104,10,12,5,22,34,2016-04-18,13:07:55,10,102
C_16360,19104,11,13,6,176,45,2016-07-09,09:48:31,10,102
C_16360,19104,11,13,6,176,45,2016-10-01,09:48:31,10,102
C_16365,19103,6,12,3,138,40,2016-06-21,11:01:33,19,102
C_16365,19103,11,18,2,8,20,2016-03-13,16:14:21,19,102
C_16365,19103,11,18,2,8,20,2016-04-02,16:14:21,19,102
C_16365,19103,12,12,9,95,33,2016-11-07,13:02:09,19,102
C_16365,19103,18,19,3,31,47,2016-01-04,12:21:19,19,102
C_16392,11104,10,11,4,188,7,2017-09-22,12:04:01,21,106
C_16392,11104,12,10,10,148,2,2017-11-13,14:18:04,21,106
C_16392,11104,12,10,10,148,2,2017-12-29,14:18:04,21,106
C_16392,11104,12,10,10,148,2,2018-02-08,14:18:04,21,106
C_16392,11104,12,10,10,148,2,2018-03-02,14:18:04,21,106
C_16392,11104,13,10,8,109,22,2018-02-07,09:11:31,21,106
C_16432,06467,5,6,15,143,35,2017-05-21,10:39:56,18,102
C_16432,06467,7,16,14,60,31,2017-12-09,11:50:34,18,102
C_16432,06467,7,16,14,60,31,2018-04-15,11:50:34,18,102
C_16432,06467,11,16,3,193,26,2018-04-15,13:13:41,18,102
C_16459,07093,10,7,18,152,41,2016-07-03,10:55:18,10,102
C_16459,07093,10,8,14,128,32,2016-11-04,14:45:56,10,102
C_16459,07093,10,8,14,128,32,2016-12-21,14:45:56,10,102
C_16459,07093,11,12,7,169,39,2016-05-12,16:22:31,10,102
C_16459,07093,12,8,18,30,27,2017-01-16,11:32:47,10,102
C_16459,07093,12,8,18,30,27,2017-04-27,11:32:47,10,102
C_16502,11104,9,9,3,148,30,2018-11-13,16:12:54,15,104
C_16502,11104,9,15,14,83,18,2019-03-14,14:22:52,15,104
C_16502,11104,9,15,14,83,18,2019-04-06,14:22:52,15,104
C_16502,11104,13,15,11,126,8,2019-02-20,15:58:58,15,104
C_16502,11104,13,15,11,126,8,2019-03-24,15:58:58,15,104
C_16502,11104,13,15,11,126,8,2019-04-29,15:58:58,15,104
C_16502,11104,14,13,4,131,46,2019-01-29,15:02:16,15,104
C_16502,11104,14,13,4,131,46,2019-11-05,15:02:16,15,104
C_16510,19102,9,12,9,115,37,2017-04-11,10:57:14,3,101
C_16510,19102,9,12,9,115,37,2017-06-04,10:57:14,3,101
C_16510,19102,10,12,2,50,5,2017-02-16,14:34:53,3,101
C_16510,19102,10,12,2,50,5,2017-02-27,14:34:53,3,101
C_16510,19102,10,13,10,191,47,2016-07-24,10:52:54,3,101
C_16522,19103,5,7,12,190,12,2017-08-17,14:23:50,4,101
C_16522,19103,7,12,11,128,22,2017-10-31,15:45:31,4,101
C_16522,19103,7,12,11,128,22,2017-11-01,15:45:31,4,101
C_16522,19103,7,12,11,128,22,2018-06-18,15:45:31,4,101
C_16522,19103,10,12,2,27,11,2018-05-04,15:39:45,4,101
C_16522,19103,10,12,2,27,11,2018-08-16,15:39:45,4,101
C_16522,19103,15,13,6,145,25,2018-05-28,12:17:28,4,101
C_16568,02127,4,10,1,27,32,2018-11-07,15:42:09,15,105
C_16611,02126,5,15,7,82,7,2017-07-02,09:12:29,10,104
C_16611,02126,7,9,14,6,33,2017-05-07,09:10:05,10,104
C_16611,02126,13,15,15,53,2,2017-07-16,09:20:10,10,104
C_16611,02126,13,15,15,53,2,2017-10-23,09:20:10,10,104
C_16622,19106,7,17,20,56,50,2016-06-18,12:14:35,6,104
C_16622,19106,7,17,20,56,50,2016-07-07,12:14:35,6,104
C_16622,19106,7,17,20,56,50,2016-08-05,12:14:35,6,104
C_16622,19106,17,22,6,185,12,2015-12-28,13:09:22,6,104
C_16622,19106,18,16,6,11,2,2016-02-14,16:24:26,6,104
C_16622,19106,18,16,6,11,2,2016-03-01,16:24:26,6,104
C_16641,11103,7,9,2,196,30,2019-06-16,14:30:34,20,101
C_16641,11103,7,9,2,196,30,2019-10-06,14:30:34,20,101
C_16641,11103,12,14,19,26,25,2019-09-06,10:07:44,20,101
C_16641,11103,12,14,19,26,25,2019-10-04,10:07:44,20,101
C_16641,11103,15,14,12,158,17,2019-10-10,13:22:49,20,101
C_16641,11103,15,14,12,158,17,2019-11-04,13:22:49,20,101
C_16641,11103,15,18,12,59,22,2018-11-06,09:43:43,20,101
C_16672,19104,5,13,18,106,40,2016-09-26,11:03:29,14,102
C_16672,19104,7,13,2,146,23,2016-02-06,14:30:34,14,102
C_16672,19104,7,13,2,146,23,2016-04-09,14:30:34,14,102
C_16672,19104,7,13,2,146,23,2016-07-14,14:30:34,14,102
C_16672,19104,18,14,4,27,19,2016-03-07,13:39:09,14,102
C_16672,19104,18,14,4,27,19,2016-07-11,13:39:09,14,102
C_16714,19102,7,9,11,158,21,2017-08-29,15:11:24,16,106
C_16714,19102,8,16,10,21,38,2018-02-16,14:09:54,16,106
C_16714,19102,8,16,10,21,38,2018-05-29,14:09:54,16,106
C_16714,19102,8,16,10,21,38,2018-06-10,14:09:54,16,106
C_16714,19102,8,16,10,21,38,2018-08-19,14:09:54,16,106
C_16714,19102,11,21,16,2,19,2018-01-20,15:44:33,16,106
C_16714,19102,11,21,16,2,19,2018-08-20,15:44:33,16,106
C_16714,19102,14,16,19,147,32,2018-07-11,10:25:02,16,106
C_16714,19102,14,16,19,147,32,2018-08-17,10:25:02,16,106
C_16731,11103,8,17,20,172,28,2019-08-29,11:44:19,25,106
C_16731,11103,13,17,3,83,14,2019-05-08,13:49:43,25,106
C_16731,11103,13,17,3,83,14,2019-06-12,13:49:43,25,106
C_16731,11103,14,11,9,88,25,2019-05-19,10:37:32,25,106
C_1675,02129,6,10,13,97,12,2018-10-23,14:22:24,21,104
C_1675,02129,6,10,13,97,12,2019-03-20,14:22:24,21,104
C_1675,02129,6,10,13,97,12,2019-04-09,14:22:24,21,104
C_1675,02129,7,9,8,21,34,2018-07-27,11:12:36,21,104
C_16756,19102,5,18,12,118,49,2017-06-13,12:43:25,20,103
C_16756,19102,5,18,12,118,49,2017-08-05,12:43:25,20,103
C_16756,19102,5,18,12,118,49,2017-12-12,12:43:25,20,103
C_16756,19102,8,9,19,132,30,2017-04-06,15:51:46,20,103
C_16756,19102,8,18,18,112,13,2017-11-30,16:59:02,20,103
C_16769,07087,6,13,14,195,25,2018-08-25,10:29:50,15,105
C_16769,07087,6,13,14,195,25,2018-09-16,10:29:50,15,105
C_16769,07087,6,13,14,195,25,2018-10-09,10:29:50,15,105
C_16769,07087,10,13,15,181,1,2018-07-22,09:01:26,15,105
C_16769,07087,10,13,15,181,1,2018-11-04,09:01:26,15,105
C_16769,07087,12,13,16,12,33,2018-08-18,15:25:49,15,105
C_16769,07087,12,13,16,12,33,2018-10-26,15:25:49,15,105
C_16818,06002,8,18,8,110,12,2015-04-27,14:15:40,14,103
C_16818,06002,8,18,8,110,12,2015-12-27,14:15:40,14,103
C_16818,06002,8,18,13,167,43,2015-11-25,10:45:13,14,103
C_16818,06002,10,13,6,79,16,2015-01-27,11:38:33,14,103
C_16818,06002,14,16,20,185,38,2015-08-05,10:31:17,14,103
C_16818,06002,14,16,20,185,38,2015-09-22,10:31:17,14,103
C_16843,07093,6,10,18,124,47,2015-11-23,15:39:16,14,103
C_16843,07093,6,10,18,124,47,2016-07-29,15:39:16,14,103
C_16843,07093,7,11,8,46,9,2015-08-15,14:28:10,14,103
C_16843,07093,12,10,9,188,30,2016-01-05,13:07:26,14,103
C_16843,07093,12,10,9,188,30,2016-06-27,13:07:26,14,103
C_16881,06479,6,6,4,86,23,2016-08-02,16:10:30,2,106
C_16881,06479,7,12,15,88,26,2016-11-29,16:55:40,2,106
C_16881,06479,8,9,5,88,3,2016-11-04,09:52:22,2,106
C_16881,06479,8,9,5,88,3,2017-06-18,09:52:22,2,106
C_16881,06479,13,9,8,147,7,2016-12-16,14:08:56,2,106
C_16898,07620,10,15,1,115,25,2017-12-14,14:29:07,19,104
C_16898,07620,10,15,1,115,25,2018-02-17,14:29:07,19,104
C_16898,07620,11,15,9,27,25,2017-11-11,14:45:27,19,104
C_16898,07620,11,15,9,27,25,2017-11-18,14:45:27,19,104
C_16898,07620,14,16,15,157,25,2017-12-05,13:45:24,19,104
C_16898,07620,14,16,15,157,25,2018-01-05,13:45:24,19,104
C_16907,19104,8,14,19,171,17,2019-05-08,12:30:55,19,105
C_16907,19104,13,14,18,93,14,2018-09-23,15:46:00,19,105
C_16907,19104,13,14,18,93,14,2018-10-26,15:46:00,19,105
C_16907,19104,13,14,18,93,14,2019-02-07,15:46:00,19,105
C_16907,19104,14,6,6,100,41,2018-11-01,09:51:24,19,105
C_16907,19104,14,6,6,100,41,2019-02-15,09:51:24,19,105
C_16944,02128,9,15,12,194,6,2019-01-25,14:20:57,8,106
C_16944,02128,9,15,12,194,6,2019-03-21,14:20:57,8,106
C_16944,02128,9,15,12,194,6,2019-04-02,14:20:57,8,106
C_16944,02128,11,15,1,182,14,2018-08-23,12:34:17,8,106
C_16944,02128,11,15,1,182,14,2018-10-22,12:34:17,8,106
C_16944,02128,14,9,19,168,19,2019-04-23,10:28:53,8,106
C_16944,02128,14,9,19,168,19,2019-05-07,10:28:53,8,106
C_16965,07608,9,11,11,125,25,2017-10-07,16:57:07,10,102
C_16965,07608,14,15,2,83,43,2018-01-03,16:08:35,10,102
C_16965,07608,14,15,2,83,43,2018-01-15,16:08:35,10,102
C_16965,07608,14,15,2,83,43,2018-05-24,16:08:35,10,102
C_16965,07608,15,15,5,110,34,2018-06-07,11:12:07,10,102
C_16975,02126,10,14,7,96,35,2016-10-01,11:52:58,5,104
C_16975,02126,11,12,11,66,31,2017-07-27,09:51:53,5,104
C_16975,02126,11,12,11,66,31,2017-08-18,09:51:53,5,104
C_16975,02126,14,12,11,8,3,2017-05-26,16:27:19,5,104
C_16975,02126,14,12,11,8,3,2017-08-27,16:27:19,5,104
C_16975,02126,18,12,14,190,7,2017-03-27,12:11:13,5,104
C_16975,02126,18,12,14,190,7,2017-06-13,12:11:13,5,104
C_17008,19104,5,11,3,13,44,2017-04-30,12:53:30,1,101
C_17008,19104,9,11,7,136,3,2016-11-24,12:54:57,1,101
C_17008,19104,9,11,7,136,3,2016-12-16,12:54:57,1,101
C_17008,19104,9,11,7,136,3,2017-03-24,12:54:57,1,101
C_17008,19104,13,9,16,187,48,2017-06-22,13:49:14,1,101
C_17008,19104,13,9,16,187,48,2017-08-09,13:49:14,1,101
C_17047,02126,6,17,12,79,7,2016-12-25,09:15:22,25,103
C_17047,02126,6,17,12,79,7,2017-03-06,09:15:22,25,103
C_17047,02126,9,17,3,72,4,2016-09-01,16:23:29,25,103
C_17047,02126,9,17,3,72,4,2017-01-19,16:23:29,25,103
C_17047,02126,9,17,3,72,4,2017-05-04,16:23:29,25,103
C_17047,02126,9,17,10,126,45,2016-11-02,11:54:53,25,103
C_17047,02126,9,17,10,126,45,2017-03-21,11:54:53,25,103
C_17048,06467,5,12,2,8,39,2019-04-03,14:31:31,19,103
C_17048,06467,5,12,2,8,39,2019-04-13,14:31:31,19,103
C_17048,06467,9,12,8,173,31,2018-12-15,10:43:47,19,103
C_17048,06467,12,12,4,34,36,2019-05-03,13:16:05,19,103
C_17048,06467,12,12,4,34,36,2019-06-15,13:16:05,19,103
C_17063,06479,8,8,6,3,30,2015-08-18,09:18:44,3,103
C_17063,06479,8,8,6,3,30,2016-02-22,09:18:44,3,103
C_17063,06479,10,8,4,126,36,2015-11-12,11:18:51,3,103
C_17063,06479,10,8,4,126,36,2015-11-15,11:18:51,3,103
C_17063,06479,10,8,4,126,36,2016-01-12,11:18:51,3,103
C_17063,06479,13,14,13,91,18,2015-06-26,12:12:40,3,103
C_17076,11214,5,13,8,188,36,2016-12-02,14:20:57,3,105
C_17076,11214,8,13,6,108,15,2016-03-29,11:26:03,3,105
C_17076,11214,9,11,19,7,16,2015-12-31,15:09:29,3,105
C_17109,11214,7,10,19,139,18,2015-08-31,11:30:52,21,103
C_17109,11214,9,15,7,178,37,2016-08-15,11:18:22,21,103
C_17109,11214,10,15,19,150,2,2016-02-20,14:38:44,21,103
C_17109,11214,10,15,19,150,2,2016-06-19,14:38:44,21,103
C_17127,06479,5,15,10,183,44,2015-11-09,09:47:34,12,103
C_17127,06479,5,15,10,183,44,2016-04-12,09:47:34,12,103
C_17127,06479,10,13,4,135,11,2015-11-29,09:18:44,12,103
C_17127,06479,10,13,4,135,11,2015-12-13,09:18:44,12,103
C_17127,06479,12,15,19,50,12,2015-09-23,13:05:02,12,103
C_17162,11103,5,7,10,89,40,2016-11-18,09:33:09,10,102
C_17162,11103,5,7,10,89,40,2017-01-09,09:33:09,10,102
C_17162,11103,5,17,9,175,41,2016-08-10,12:00:10,10,102
C_17162,11103,9,13,19,149,49,2016-06-19,09:31:42,10,102
C_17164,02126,9,15,5,19,2,2019-09-03,10:31:46,16,101
C_17164,02126,9,15,7,133,19,2019-06-12,13:39:09,16,101
C_17164,02126,9,15,7,133,19,2019-07-27,13:39:09,16,101
C_17164,02126,9,15,7,133,19,2019-09-07,13:39:09,16,101
C_17164,02126,9,15,7,133,19,2019-10-01,13:39:09,16,101
C_17164,02126,10,10,11,5,6,2019-04-11,14:59:52,16,101
C_17164,02126,10,10,11,5,6,2019-05-25,14:59:52,16,101
C_17167,07087,6,10,6,28,8,2017-04-30,11:40:00,13,101
C_17167,07087,6,10,6,28,8,2017-07-17,11:40:00,13,101
C_17167,07087,7,20,7,189,30,2016-12-14,13:28:06,13,101
C_17167,07087,7,20,7,189,30,2017-04-10,13:28:06,13,101
C_17167,07087,13,20,18,62,37,2017-06-15,14:56:02,13,101
C_17167,07087,13,20,18,62,37,2017-06-17,14:56:02,13,101
C_17167,07087,13,20,18,62,37,2017-10-24,14:56:02,13,101
C_17170,06002,8,17,7,100,24,2018-05-30,10:09:40,6,104
C_17170,06002,15,17,3,34,42,2018-01-23,13:20:25,6,104
C_17170,06002,15,17,3,34,42,2018-03-16,13:20:25,6,104
C_17170,06002,15,20,3,24,24,2017-10-19,13:22:20,6,104
C_17183,19104,7,8,2,178,44,2017-06-24,13:43:29,14,102
C_17183,19104,7,8,2,178,44,2017-08-27,13:43:29,14,102
C_17183,19104,11,8,12,195,28,2017-04-19,10:02:56,14,102
C_17183,19104,11,8,12,195,28,2017-09-02,10:02:56,14,102
C_17183,19104,11,16,4,47,20,2016-10-08,09:08:10,14,102
C_17221,02126,12,10,1,65,16,2018-11-15,11:24:37,21,102
C_17221,02126,12,10,1,65,16,2019-03-31,11:24:37,21,102
C_17221,02126,12,10,1,65,16,2019-04-08,11:24:37,21,102
C_17221,02126,12,10,1,65,16,2019-06-26,11:24:37,21,102
C_17221,02126,12,10,1,120,12,2019-03-01,12:52:33,21,102
C_17221,02126,15,16,3,98,22,2018-11-28,12:29:00,21,102
C_17221,02126,15,16,3,98,22,2019-08-24,12:29:00,21,102
C_17237,11213,10,11,4,80,46,2017-01-27,09:37:28,23,102
C_17237,11213,10,11,4,80,46,2017-03-31,09:37:28,23,102
C_17237,11213,13,18,4,54,39,2017-07-16,13:08:24,23,102
C_17237,11213,13,18,13,166,24,2017-02-16,10:17:21,23,102
C_17237,11213,13,18,13,166,24,2017-03-17,10:17:21,23,102
C_1725,02126,9,14,7,36,6,2018-01-20,09:11:03,8,103
C_1725,02126,12,12,5,8,44,2018-12-24,11:15:29,8,103
C_1725,02126,13,16,4,73,42,2018-05-05,10:38:01,8,103
C_1725,02126,14,12,17,106,44,2018-03-19,15:35:26,8,103
C_1725,02126,14,12,17,106,44,2018-07-07,15:35:26,8,103
C_17261,02127,7,12,7,182,29,2017-04-24,10:37:32,6,102
C_17261,02127,7,12,7,182,29,2017-08-15,10:37:32,6,102
C_17261,02127,11,13,10,186,33,2017-02-08,16:24:55,6,102
C_17261,02127,14,12,5,10,32,2017-08-25,11:37:07,6,102
C_17304,06001,5,13,11,88,15,2015-12-29,11:42:52,22,104
C_17304,06001,5,13,11,88,15,2016-02-10,11:42:52,22,104
C_17304,06001,11,14,13,178,39,2015-05-09,09:53:48,22,104
C_17304,06001,13,14,19,103,22,2015-07-27,09:18:44,22,104
C_17304,06001,15,13,12,26,34,2015-11-21,14:59:23,22,104
C_17304,06001,15,13,12,26,34,2015-12-01,14:59:23,22,104
C_17329,11103,10,14,18,44,13,2017-04-04,15:31:06,8,105
C_17329,11103,10,18,14,114,10,2017-09-28,09:05:45,8,105
C_17329,11103,10,18,14,114,10,2018-03-29,09:05:45,8,105
C_17329,11103,11,18,3,178,36,2018-03-11,15:49:22,8,105
C_17329,11103,11,18,3,178,36,2018-03-22,15:49:22,8,105
C_17347,02128,8,11,16,8,19,2018-01-08,11:07:48,24,106
C_17347,02128,8,11,16,8,19,2018-02-14,11:07:48,24,106
C_17347,02128,8,11,16,8,19,2018-06-21,11:07:48,24,106
C_17347,02128,9,11,7,87,6,2017-11-04,16:59:02,24,106
C_17347,02128,12,13,20,11,5,2017-08-14,15:29:40,24,106
C_17383,11213,8,18,3,39,41,2018-07-14,16:29:14,24,106
C_17383,11213,8,18,3,39,41,2018-09-07,16:29:14,24,106
C_17383,11213,8,18,3,39,41,2018-10-24,16:29:14,24,106
C_17383,11213,8,18,3,39,41,2018-11-16,16:29:14,24,106
C_17383,11213,11,18,8,169,50,2018-04-22,14:14:14,24,106
C_17383,11213,11,18,8,169,50,2018-11-02,14:14:14,24,106
C_17383,11213,12,6,15,48,27,2018-08-13,12:08:20,24,106
C_17383,11213,12,6,15,48,27,2018-11-30,12:08:20,24,106
C_17409,07608,5,11,16,169,6,2016-05-20,11:41:26,12,103
C_17409,07608,5,11,16,169,6,2016-06-18,11:41:26,12,103
C_17409,07608,11,11,17,123,9,2016-01-31,11:52:00,12,103
C_17409,07608,11,11,17,123,9,2016-04-02,11:52:00,12,103
C_17409,07608,11,11,17,123,9,2016-07-24,11:52:00,12,103
C_17409,07608,11,11,17,123,9,2016-08-21,11:52:00,12,103
C_17409,07608,15,16,16,53,42,2015-11-24,10:12:33,12,103
C_17457,02129,5,14,19,9,21,2018-05-26,12:39:34,7,103
C_17457,02129,5,14,19,9,21,2018-06-15,12:39:34,7,103
C_17457,02129,5,14,19,9,21,2018-07-11,12:39:34,7,103
C_17457,02129,7,14,4,192,10,2018-04-01,12:20:21,7,103
C_17482,02127,12,17,19,60,1,2015-12-17,10:02:27,24,105
C_17482,02127,12,17,19,60,1,2016-04-24,10:02:27,24,105
C_17482,02127,19,8,9,122,37,2015-08-28,09:14:53,24,105
C_17482,02127,19,8,9,122,37,2016-01-27,09:14:53,24,105
C_17482,02127,19,8,9,122,37,2016-03-12,09:14:53,24,105
C_17482,02127,19,8,9,122,37,2016-05-21,09:14:53,24,105
C_17503,06001,7,17,15,142,22,2015-11-20,15:19:34,24,106
C_17503,06001,7,17,15,142,22,2016-04-09,15:19:34,24,106
C_17503,06001,8,11,12,30,45,2015-11-06,14:52:11,24,106
C_17503,06001,13,17,7,77,7,2015-09-23,14:30:34,24,106
C_17535,19106,8,13,20,63,12,2018-08-27,15:35:54,20,102
C_17535,19106,10,11,8,191,46,2018-04-14,10:26:58,20,102
C_17535,19106,10,11,8,191,46,2018-09-16,10:26:58,20,102
C_17535,19106,10,13,16,192,48,2018-02-03,15:35:54,20,102
C_17535,19106,10,13,16,192,48,2018-04-10,15:35:54,20,102
C_17535,19106,10,13,16,192,48,2018-05-15,15:35:54,20,102
C_17535,19106,10,13,16,192,48,2018-07-16,15:35:54,20,102
C_17539,06001,9,7,12,104,19,2016-08-20,10:04:23,3,105
C_17539,06001,9,7,12,104,19,2017-04-11,10:04:23,3,105
C_17539,06001,10,11,5,180,14,2016-08-27,15:21:58,3,105
C_17539,06001,13,7,11,167,29,2017-01-10,10:37:03,3,105
C_17539,06001,13,7,11,167,29,2017-02-09,10:37:03,3,105
C_17539,06001,13,7,11,167,29,2017-02-26,10:37:03,3,105
C_17568,07093,7,16,4,91,24,2016-08-08,10:17:50,13,106
C_17568,07093,7,16,4,91,24,2016-12-01,10:17:50,13,106
C_17568,07093,7,16,4,91,24,2017-01-22,10:17:50,13,106
C_17568,07093,12,13,13,48,6,2016-12-29,16:47:59,13,106
C_17599,07087,10,15,2,136,5,2016-02-09,11:49:07,22,104
C_17599,07087,12,15,11,96,48,2016-04-11,11:43:21,22,104
C_1763,19104,7,14,16,112,15,2016-06-28,14:30:34,25,102
C_1763,19104,7,14,16,112,15,2017-01-27,14:30:34,25,102
C_1763,19104,9,12,13,69,39,2016-11-18,12:25:09,25,102
C_1763,19104,10,13,5,13,50,2016-03-17,10:50:59,25,102
C_1763,19104,10,14,15,87,36,2016-10-29,12:01:08,25,102
C_1763,19104,10,14,15,87,36,2016-12-08,12:01:08,25,102
C_1763,19104,10,14,15,87,36,2017-03-15,12:01:08,25,102
C_17630,19106,11,14,16,55,42,2017-10-17,14:50:45,10,104
C_17630,19106,11,15,7,76,40,2018-08-31,09:08:38,10,104
C_17630,19106,16,15,11,148,18,2018-05-05,10:44:15,10,104
C_17658,19104,7,13,18,15,40,2018-07-08,12:06:54,22,103
C_17658,19104,9,17,8,22,18,2018-07-19,16:23:29,22,103
C_17658,19104,9,17,8,22,18,2018-08-09,16:23:29,22,103
C_17658,19104,11,17,12,166,28,2018-06-10,14:06:03,22,103
C_17658,19104,11,17,12,166,28,2018-07-24,14:06:03,22,103
C_17679,19104,7,10,11,98,33,2016-01-03,15:33:01,6,103
C_17679,19104,7,10,11,98,33,2016-06-22,15:33:01,6,103
C_17679,19104,7,10,11,98,33,2016-08-12,15:33:01,6,103
C_17679,19104,9,23,3,167,28,2016-08-27,15:55:08,6,103
C_17679,19104,13,17,9,113,44,2015-11-09,11:35:11,6,103
C_17685,19103,6,11,14,199,4,2017-07-18,16:46:03,3,104
C_17685,19103,6,11,14,199,4,2017-11-05,16:46:03,3,104
C_17685,19103,8,11,7,123,40,2017-09-12,11:40:00,3,104
C_17685,19103,8,11,7,123,40,2018-01-26,11:40:00,3,104
C_17685,19103,9,10,14,147,7,2017-12-06,14:52:40,3,104
C_17685,19103,9,10,14,147,7,2018-04-07,14:52:40,3,104
C_17685,19103,10,10,3,189,39,2017-05-08,15:55:08,3,104
C_17733,19103,8,13,9,40,10,2016-06-02,11:15:00,2,102
C_17733,19103,8,13,9,40,10,2016-09-26,11:15:00,2,102
C_17733,19103,8,13,9,40,10,2016-10-24,11:15:00,2,102
C_17733,19103,8,13,14,34,5,2016-11-11,15:06:36,2,102
C_17779,07620,7,10,3,17,46,2017-05-09,15:06:07,21,106
C_17779,07620,7,13,4,87,7,2017-12-03,11:14:32,21,106
C_17779,07620,10,14,8,191,17,2017-11-16,11:24:08,21,106
C_17779,07620,10,14,8,191,17,2017-11-29,11:24:08,21,106
C_17808,19103,10,8,6,93,31,2019-01-10,10:21:12,21,106
C_17808,19103,10,8,6,93,31,2019-03-28,10:21:12,21,106
C_17808,19103,11,11,20,134,42,2018-07-01,16:21:33,21,106
C_17808,19103,11,11,20,134,42,2018-12-21,16:21:33,21,106
C_17808,19103,12,11,17,132,47,2018-07-20,16:17:43,21,106
