Cust_ID,expected_duration,actual_duration,Date_of_job,Time_of_job,time_rating,LAT,LNG,Job_rating,Cleanliness_rating,Work_Quality_rating,Value_Delivered_rating,Facility_rating
C_22991,10,12,2018-04-22,12:04:59,4.0,39.95852,-75.198857,2.0,2.0,1.0,4.0,2.0
C_22991,12,12,2018-05-24,16:43:39,0.0,40.671078,-73.936336,3.0,2.0,5.0,3.0,2.0
C_22991,12,12,2018-07-31,16:43:39,0.0,40.968725,-73.916999,5.0,3.0,1.0,2.0,3.0
C_23033,5,18,2018-12-30,15:54:10,5.0,42.379657,-71.061487,5.0,1.0,5.0,1.0,4.0
C_23033,5,18,2019-01-13,15:54:10,5.0,42.361129,-71.006975,1.0,4.0,2.0,2.0,2.0
C_23033,5,18,2019-07-26,15:54:10,5.0,40.968725,-73.916999,3.0,2.0,5.0,3.0,2.0
C_23033,8,18,2018-11-13,16:49:25,2.0,42.361129,-71.006975,4.0,1.0,1.0,2.0,3.0
C_2305,5,8,2016-10-25,11:14:32,3.0,42.361129,-71.006975,3.0,3.0,3.0,5.0,4.0
C_2305,5,8,2017-01-03,11:14:32,3.0,40.852997,-74.060355,2.0,1.0,5.0,3.0,3.0
C_2305,8,6,2016-07-30,12:38:37,2.0,41.57477,-72.9119,1.0,3.0,5.0,3.0,3.0
C_2305,8,6,2016-12-21,12:38:37,2.0,39.952896,-75.174298,5.0,5.0,5.0,3.0,4.0
C_2305,10,8,2016-10-07,10:26:29,2.0,40.852997,-74.060355,2.0,4.0,3.0,4.0,3.0
C_2305,10,8,2017-03-04,10:26:29,2.0,40.671078,-73.936336,4.0,2.0,3.0,4.0,5.0
C_2305,17,19,2016-05-23,12:36:12,4.0,40.767383,-74.032328,1.0,1.0,5.0,3.0,4.0
C_23080,8,8,2016-07-25,14:37:46,0.0,41.84493,-72.740951,1.0,1.0,4.0,1.0,3.0
C_23080,8,8,2016-09-15,14:37:46,0.0,40.599148,-73.99609,4.0,1.0,3.0,1.0,1.0
C_23080,9,9,2015-12-01,12:39:05,0.0,40.762574,-73.913447,4.0,4.0,5.0,3.0,3.0
C_23080,14,8,2016-08-06,09:41:48,0.0,41.84493,-72.740951,4.0,2.0,4.0,4.0,1.0
C_23080,14,9,2016-06-06,10:18:47,5.0,40.671078,-73.936336,2.0,4.0,2.0,2.0,1.0
C_23080,14,9,2016-10-21,10:18:47,5.0,40.762574,-73.913447,1.0,2.0,5.0,2.0,3.0
C_23110,5,9,2016-10-11,14:32:00,2.0,42.334992,-71.039093,1.0,1.0,5.0,3.0,3.0
C_23110,6,13,2016-11-11,16:11:28,5.0,39.952896,-75.174298,1.0,4.0,4.0,3.0,4.0
C_23110,6,13,2017-02-05,16:11:28,5.0,41.567845,-72.899757,5.0,3.0,5.0,1.0,3.0
C_23110,11,13,2016-06-19,14:32:29,4.0,40.599148,-73.99609,3.0,2.0,5.0,3.0,2.0
C_23110,11,13,2016-06-27,14:32:29,4.0,40.599148,-73.99609,1.0,1.0,1.0,2.0,1.0
C_23110,11,13,2016-08-02,14:32:29,4.0,41.787159,-72.852046,4.0,3.0,5.0,4.0,2.0
C_2313,10,12,2018-05-20,09:47:34,4.0,42.334992,-71.039093,4.0,2.0,4.0,1.0,3.0
C_2313,13,16,2018-12-05,13:17:32,3.0,41.84493,-72.740951,3.0,2.0,2.0,1.0,1.0
C_2313,13,16,2019-04-27,13:17:32,3.0,40.744634,-73.920201,2.0,4.0,5.0,2.0,4.0
C_2313,16,14,2018-11-25,14:02:13,2.0,39.952783,-75.165586,4.0,2.0,4.0,4.0,4.0
C_2313,17,16,2019-01-04,12:20:50,1.0,39.952896,-75.174298,3.0,3.0,2.0,3.0,1.0
C_2313,17,16,2019-03-13,12:20:50,1.0,40.599148,-73.99609,4.0,2.0,4.0,1.0,4.0
C_2313,17,16,2019-03-20,12:20:50,1.0,40.788079,-74.011357,3.0,3.0,4.0,3.0,3.0
C_23152,7,20,2016-12-26,10:18:19,5.0,39.952896,-75.174298,4.0,2.0,2.0,2.0,2.0
C_23152,7,20,2017-03-10,10:18:19,5.0,40.744634,-73.920201,1.0,4.0,5.0,1.0,3.0
C_23152,11,20,2016-10-12,12:05:56,3.0,40.744634,-73.920201,4.0,1.0,2.0,2.0,1.0
C_23152,11,20,2016-11-20,12:05:56,3.0,40.852997,-74.060355,5.0,5.0,5.0,3.0,4.0
C_23152,11,20,2016-12-09,12:05:56,3.0,42.334992,-71.039093,4.0,2.0,3.0,4.0,1.0
C_23152,11,20,2017-05-04,12:05:56,3.0,40.767383,-74.032328,4.0,1.0,2.0,3.0,1.0
C_23152,12,19,2017-01-26,10:23:36,5.0,40.968725,-73.916999,5.0,2.0,1.0,2.0,1.0
C_23189,7,12,2018-07-18,11:54:24,1.0,42.274227,-71.097423,2.0,5.0,5.0,1.0,4.0
C_23189,7,12,2019-01-20,11:54:24,1.0,40.968725,-73.916999,4.0,5.0,4.0,1.0,4.0
C_23189,10,15,2018-07-22,14:56:59,1.0,41.57477,-72.9119,4.0,3.0,2.0,2.0,1.0
C_23189,10,15,2018-08-04,14:56:59,1.0,40.762574,-73.913447,4.0,2.0,4.0,3.0,5.0
C_23189,10,15,2018-09-09,14:56:59,1.0,41.84493,-72.740951,2.0,5.0,5.0,2.0,3.0
C_23189,10,15,2019-01-24,14:56:59,1.0,39.952896,-75.174298,3.0,3.0,3.0,5.0,1.0
C_23189,12,15,2019-03-24,16:55:40,3.0,42.274227,-71.097423,5.0,4.0,4.0,4.0,3.0
C_23189,12,16,2018-04-06,11:44:48,2.0,40.671078,-73.936336,4.0,3.0,4.0,2.0,3.0
C_23202,7,9,2017-01-20,12:51:06,4.0,42.274227,-71.097423,3.0,4.0,2.0,3.0,3.0
C_23202,11,16,2017-05-29,15:00:21,1.0,42.274227,-71.097423,3.0,4.0,4.0,1.0,4.0
C_23202,11,16,2017-12-30,15:00:21,1.0,41.57477,-72.9119,3.0,4.0,2.0,1.0,1.0
C_23202,14,12,2017-05-05,13:29:32,2.0,39.948629,-75.142789,3.0,3.0,5.0,1.0,4.0
C_23202,14,12,2017-09-01,13:29:32,2.0,42.379657,-71.061487,4.0,2.0,4.0,3.0,3.0
C_23202,15,12,2017-03-11,16:43:10,3.0,40.852997,-74.060355,3.0,5.0,2.0,2.0,1.0
C_23202,15,12,2017-05-12,16:43:10,3.0,40.744634,-73.920201,3.0,1.0,4.0,1.0,3.0
C_23205,8,9,2016-10-15,14:58:55,5.0,42.334992,-71.039093,2.0,3.0,4.0,5.0,4.0
C_23205,10,9,2017-09-22,12:35:44,1.0,42.361129,-71.006975,5.0,2.0,3.0,2.0,2.0
C_23205,10,15,2017-02-25,16:31:10,1.0,41.567845,-72.899757,4.0,1.0,2.0,1.0,1.0
C_23205,10,15,2017-06-11,16:31:10,1.0,40.671078,-73.936336,5.0,2.0,5.0,1.0,4.0
C_23205,10,15,2017-06-25,16:31:10,1.0,41.567845,-72.899757,2.0,3.0,4.0,1.0,4.0
C_23205,10,15,2017-08-04,16:31:10,1.0,41.84493,-72.740951,1.0,2.0,5.0,2.0,3.0
C_23253,10,20,2018-04-11,15:48:24,2.0,39.948629,-75.142789,2.0,5.0,1.0,2.0,1.0
C_23253,10,20,2018-10-22,15:48:24,2.0,39.948629,-75.142789,4.0,4.0,4.0,3.0,4.0
C_23253,11,13,2018-02-24,11:51:31,4.0,39.952896,-75.174298,2.0,2.0,4.0,1.0,4.0
C_23253,11,20,2018-08-15,13:05:31,3.0,40.788079,-74.011357,1.0,1.0,2.0,2.0,1.0
C_23253,11,20,2018-08-22,13:05:31,3.0,41.567845,-72.899757,2.0,3.0,2.0,2.0,1.0
C_23300,11,7,2015-09-15,13:57:53,4.0,39.952783,-75.165586,4.0,1.0,2.0,3.0,1.0
C_23300,11,10,2015-07-23,14:55:33,1.0,40.671078,-73.936336,1.0,1.0,1.0,2.0,1.0
C_23300,11,10,2015-09-16,14:55:33,1.0,39.952783,-75.165586,2.0,3.0,4.0,1.0,3.0
C_23300,11,10,2015-09-21,14:55:33,1.0,39.948629,-75.142789,3.0,4.0,1.0,2.0,2.0
C_23350,7,15,2016-03-02,11:02:02,4.0,40.788079,-74.011357,4.0,2.0,4.0,2.0,3.0
C_23350,7,15,2016-09-14,11:02:02,4.0,40.744634,-73.920201,3.0,3.0,2.0,2.0,2.0
C_23350,12,15,2016-01-10,11:21:15,3.0,40.968725,-73.916999,4.0,3.0,3.0,1.0,1.0
C_23350,13,17,2016-10-06,16:10:01,2.0,42.379657,-71.061487,3.0,1.0,4.0,3.0,4.0
C_23350,16,17,2016-05-19,13:51:39,5.0,41.787159,-72.852046,3.0,3.0,4.0,2.0,2.0
C_23350,16,17,2016-06-22,13:51:39,5.0,42.274227,-71.097423,5.0,5.0,3.0,2.0,2.0
C_23350,16,17,2016-12-08,13:51:39,5.0,40.788079,-74.011357,1.0,1.0,4.0,1.0,3.0
C_23379,7,10,2018-08-11,16:44:08,3.0,40.788079,-74.011357,4.0,4.0,5.0,2.0,4.0
C_23379,15,17,2018-02-13,12:49:11,4.0,41.57477,-72.9119,3.0,3.0,4.0,1.0,1.0
C_23379,16,12,2018-04-28,15:38:47,4.0,41.84493,-72.740951,3.0,3.0,2.0,1.0,4.0
C_23416,7,11,2016-06-22,15:51:17,2.0,40.788079,-74.011357,2.0,4.0,2.0,2.0,4.0
C_23416,7,11,2016-09-01,15:51:17,2.0,41.567845,-72.899757,1.0,4.0,5.0,2.0,3.0
C_23416,9,11,2016-05-04,10:01:01,4.0,41.787159,-72.852046,3.0,2.0,5.0,3.0,5.0
C_23416,9,11,2017-01-24,10:01:01,4.0,40.852997,-74.060355,3.0,4.0,3.0,3.0,2.0
C_23416,12,10,2017-02-08,13:48:17,2.0,40.599148,-73.99609,3.0,4.0,2.0,1.0,1.0
C_23447,8,14,2019-04-03,13:22:49,0.0,41.787159,-72.852046,4.0,3.0,4.0,4.0,3.0
C_23447,9,18,2019-04-12,11:01:33,3.0,40.671078,-73.936336,5.0,3.0,5.0,1.0,4.0
C_23447,10,14,2018-07-22,14:16:09,2.0,40.671078,-73.936336,4.0,2.0,1.0,5.0,5.0
C_23447,11,14,2019-05-19,12:59:16,3.0,39.948629,-75.142789,4.0,2.0,2.0,2.0,2.0
C_23447,11,14,2019-06-03,12:59:16,3.0,41.57477,-72.9119,3.0,3.0,4.0,5.0,2.0
C_23478,8,9,2017-03-18,10:42:20,5.0,40.767383,-74.032328,4.0,1.0,4.0,4.0,2.0
C_23478,9,16,2017-09-27,15:30:37,5.0,42.361129,-71.006975,5.0,2.0,4.0,3.0,4.0
C_23478,9,16,2017-12-26,15:30:37,5.0,40.852997,-74.060355,5.0,3.0,5.0,1.0,4.0
C_23478,11,17,2017-05-04,10:47:37,0.0,40.788079,-74.011357,5.0,2.0,1.0,1.0,3.0
C_23478,11,17,2017-09-18,10:47:37,0.0,39.952783,-75.165586,2.0,5.0,2.0,2.0,2.0
C_23478,12,17,2018-02-18,12:50:09,1.0,41.567845,-72.899757,5.0,5.0,5.0,3.0,3.0
C_23483,9,14,2019-04-04,15:08:31,1.0,40.968725,-73.916999,3.0,2.0,5.0,3.0,3.0
C_23483,12,14,2019-04-30,15:18:37,4.0,40.788079,-74.011357,5.0,1.0,4.0,4.0,4.0
C_23483,12,15,2018-12-27,10:37:03,3.0,39.95852,-75.198857,3.0,3.0,3.0,5.0,1.0
C_23483,13,14,2019-02-27,16:02:20,5.0,39.952783,-75.165586,4.0,3.0,5.0,1.0,1.0
C_23483,13,14,2019-05-31,16:02:20,5.0,40.599148,-73.99609,3.0,3.0,3.0,5.0,1.0
C_23483,13,14,2019-11-05,16:02:20,5.0,41.787159,-72.852046,2.0,3.0,3.0,2.0,2.0
C_23486,5,12,2016-10-06,11:09:43,5.0,41.567845,-72.899757,3.0,5.0,2.0,3.0,2.0
C_23486,5,12,2017-04-13,11:09:43,5.0,42.361129,-71.006975,5.0,1.0,4.0,1.0,4.0
C_23486,5,12,2017-04-18,11:09:43,5.0,42.379657,-71.061487,4.0,3.0,1.0,5.0,2.0
C_23486,5,12,2017-05-30,11:09:43,5.0,40.968725,-73.916999,4.0,1.0,2.0,2.0,1.0
C_23486,8,13,2016-12-01,14:22:24,1.0,40.762574,-73.913447,4.0,2.0,3.0,2.0,3.0
C_23486,8,13,2016-12-31,14:22:24,1.0,41.787159,-72.852046,5.0,2.0,3.0,1.0,4.0
C_23486,10,12,2016-11-13,10:11:06,4.0,42.379657,-71.061487,2.0,5.0,5.0,1.0,2.0
C_23486,10,12,2017-03-05,10:11:06,4.0,40.744634,-73.920201,3.0,3.0,4.0,1.0,1.0
C_23517,9,9,2019-05-20,10:38:01,0.0,39.95852,-75.198857,1.0,1.0,2.0,2.0,2.0
C_23517,15,9,2018-11-17,15:57:03,0.0,39.952783,-75.165586,3.0,1.0,5.0,3.0,3.0
C_23517,15,9,2019-02-28,15:57:03,0.0,40.767383,-74.032328,3.0,1.0,5.0,2.0,3.0
C_23517,15,9,2019-05-07,15:57:03,0.0,41.787159,-72.852046,3.0,4.0,5.0,2.0,4.0
C_23517,15,9,2019-09-22,15:57:03,0.0,42.379657,-71.061487,4.0,3.0,3.0,4.0,5.0
C_23545,7,7,2018-05-06,12:19:52,0.0,42.361129,-71.006975,3.0,1.0,5.0,1.0,3.0
C_23545,7,7,2018-08-19,12:19:52,0.0,39.952783,-75.165586,3.0,1.0,4.0,1.0,3.0
C_23545,8,10,2018-01-07,16:12:25,4.0,39.95852,-75.198857,5.0,4.0,5.0,1.0,3.0
C_23545,11,11,2018-03-14,12:21:19,0.0,40.767383,-74.032328,3.0,3.0,5.0,2.0,3.0
C_23545,11,11,2018-05-10,12:21:19,0.0,39.948629,-75.142789,1.0,1.0,3.0,2.0,2.0
C_23545,11,11,2018-07-14,12:21:19,0.0,40.762574,-73.913447,4.0,2.0,5.0,3.0,3.0
C_23545,11,11,2018-09-11,12:21:19,0.0,40.599148,-73.99609,5.0,2.0,2.0,5.0,3.0
C_23545,12,11,2018-09-30,09:34:35,1.0,39.952783,-75.165586,3.0,3.0,2.0,2.0,1.0
C_23545,12,11,2018-11-21,09:34:35,1.0,42.334992,-71.039093,3.0,3.0,5.0,3.0,4.0
C_23578,8,13,2015-11-03,13:23:47,1.0,39.95852,-75.198857,3.0,3.0,5.0,3.0,4.0
C_23578,8,13,2016-07-23,13:23:47,1.0,42.334992,-71.039093,3.0,3.0,5.0,1.0,4.0
C_23578,8,15,2015-12-11,15:04:41,5.0,41.567845,-72.899757,1.0,2.0,2.0,1.0,1.0
C_23578,10,15,2015-12-11,14:47:23,1.0,42.334992,-71.039093,2.0,3.0,3.0,4.0,1.0
C_23578,10,15,2016-03-17,14:47:23,1.0,40.767383,-74.032328,5.0,1.0,2.0,3.0,1.0
C_23578,10,15,2016-04-04,14:47:23,1.0,40.599148,-73.99609,4.0,2.0,5.0,5.0,5.0
C_23589,13,10,2016-12-04,12:46:47,3.0,39.952896,-75.174298,3.0,4.0,2.0,2.0,1.0
C_23589,13,10,2016-11-05,12:04:30,3.0,39.952783,-75.165586,3.0,5.0,5.0,2.0,5.0
C_23589,18,11,2017-02-21,14:57:28,1.0,40.968725,-73.916999,2.0,5.0,4.0,3.0,5.0
C_23589,18,11,2017-03-14,14:57:28,1.0,40.788079,-74.011357,4.0,1.0,5.0,2.0,2.0
C_2359,8,12,2019-01-19,16:21:33,2.0,40.762574,-73.913447,2.0,5.0,1.0,2.0,1.0
C_2359,9,11,2018-11-10,13:25:13,4.0,41.787159,-72.852046,4.0,2.0,5.0,3.0,5.0
C_2359,9,11,2018-12-28,13:25:13,4.0,40.762574,-73.913447,4.0,2.0,2.0,3.0,2.0
C_2359,9,11,2019-02-19,13:25:13,4.0,42.361129,-71.006975,3.0,3.0,5.0,3.0,4.0
C_2359,9,11,2019-04-21,13:25:13,4.0,42.334992,-71.039093,4.0,1.0,1.0,5.0,5.0
C_2359,11,11,2019-02-03,10:38:29,0.0,40.788079,-74.011357,4.0,3.0,4.0,2.0,5.0
C_2359,11,11,2019-05-04,10:38:29,0.0,39.948629,-75.142789,1.0,2.0,4.0,1.0,4.0
C_23620,6,13,2018-10-04,10:19:16,5.0,40.599148,-73.99609,1.0,5.0,5.0,3.0,3.0
C_23620,8,15,2018-05-03,15:49:50,5.0,41.787159,-72.852046,5.0,2.0,3.0,5.0,4.0
C_23620,8,15,2018-06-01,15:49:50,5.0,40.968725,-73.916999,4.0,2.0,4.0,3.0,4.0
C_23620,8,15,2018-11-14,15:49:50,5.0,42.379657,-71.061487,3.0,3.0,5.0,1.0,5.0
C_23620,8,15,2018-12-10,15:49:50,5.0,40.968725,-73.916999,5.0,1.0,4.0,1.0,4.0
C_23620,8,15,2018-08-01,13:52:36,5.0,41.787159,-72.852046,3.0,2.0,5.0,4.0,5.0
C_23620,8,15,2019-03-01,13:52:36,5.0,41.787159,-72.852046,4.0,1.0,5.0,4.0,2.0
C_23620,13,16,2018-03-07,09:12:29,3.0,42.334992,-71.039093,1.0,1.0,2.0,1.0,1.0
C_23636,9,4,2017-04-26,10:48:06,5.0,42.361129,-71.006975,4.0,1.0,2.0,2.0,2.0
C_23636,9,12,2016-12-05,14:36:20,3.0,41.787159,-72.852046,1.0,1.0,1.0,2.0,1.0
C_23636,11,19,2017-10-09,14:58:55,4.0,42.379657,-71.061487,3.0,1.0,4.0,1.0,3.0
C_23636,12,4,2017-09-23,13:52:07,2.0,40.767383,-74.032328,1.0,4.0,4.0,3.0,4.0
C_23636,12,4,2017-09-28,13:52:07,2.0,42.361129,-71.006975,1.0,2.0,5.0,3.0,3.0
C_23636,12,4,2017-11-22,13:52:07,2.0,41.57477,-72.9119,5.0,1.0,2.0,3.0,5.0
C_23636,12,4,2017-11-26,13:52:07,2.0,40.788079,-74.011357,4.0,5.0,2.0,2.0,1.0
C_23664,4,12,2016-08-26,15:32:04,4.0,41.84493,-72.740951,2.0,2.0,4.0,1.0,5.0
C_23664,10,13,2016-05-18,15:39:45,3.0,40.599148,-73.99609,4.0,1.0,3.0,1.0,1.0
C_23664,10,13,2016-06-12,15:39:45,3.0,42.379657,-71.061487,2.0,5.0,5.0,1.0,2.0
C_23664,10,13,2016-08-25,15:39:45,3.0,40.852997,-74.060355,1.0,3.0,2.0,2.0,2.0
C_23664,10,13,2016-10-19,10:35:36,3.0,39.95852,-75.198857,3.0,4.0,2.0,1.0,2.0
C_23664,10,13,2016-11-30,10:35:36,3.0,39.952783,-75.165586,3.0,2.0,2.0,2.0,3.0
C_23683,8,11,2016-11-19,10:06:47,3.0,40.968725,-73.916999,3.0,3.0,5.0,2.0,3.0
C_23683,8,11,2017-01-03,11:18:22,3.0,39.952783,-75.165586,3.0,3.0,1.0,4.0,1.0
C_23683,8,11,2017-07-09,11:18:22,3.0,39.952783,-75.165586,2.0,3.0,1.0,3.0,4.0
C_23683,9,13,2016-08-16,13:00:43,2.0,40.744634,-73.920201,2.0,2.0,5.0,3.0,4.0
C_23702,11,14,2018-03-02,11:58:15,3.0,40.852997,-74.060355,3.0,3.0,2.0,4.0,5.0
C_23702,12,14,2018-11-11,11:32:18,4.0,41.567845,-72.899757,2.0,5.0,5.0,1.0,4.0
C_23702,12,14,2019-01-30,11:32:18,4.0,40.767383,-74.032328,4.0,2.0,2.0,1.0,2.0
C_23702,12,15,2018-05-27,16:04:15,3.0,40.767383,-74.032328,1.0,1.0,4.0,1.0,2.0
C_23749,2,18,2018-11-22,14:54:06,2.0,39.948629,-75.142789,5.0,4.0,2.0,3.0,1.0
C_23749,6,15,2019-03-26,16:57:07,3.0,40.744634,-73.920201,1.0,2.0,5.0,2.0,3.0
C_23749,9,12,2018-09-10,14:07:01,3.0,40.968725,-73.916999,5.0,5.0,5.0,1.0,4.0
C_23749,9,15,2019-03-16,16:57:35,0.0,40.852997,-74.060355,4.0,1.0,4.0,3.0,4.0
C_23749,9,15,2019-07-23,16:57:35,0.0,41.84493,-72.740951,1.0,2.0,4.0,3.0,4.0
C_23749,9,15,2019-08-01,16:57:35,0.0,42.379657,-71.061487,3.0,1.0,4.0,3.0,4.0
C_23794,8,11,2015-07-02,16:08:06,3.0,40.744634,-73.920201,3.0,3.0,3.0,3.0,5.0
C_23794,8,11,2015-09-29,16:08:06,3.0,40.599148,-73.99609,2.0,4.0,5.0,4.0,5.0
C_23794,8,12,2015-06-06,14:22:52,2.0,41.787159,-72.852046,1.0,5.0,4.0,1.0,3.0
C_23794,8,12,2015-10-27,14:22:52,2.0,39.952896,-75.174298,4.0,2.0,1.0,5.0,5.0
C_23794,9,11,2015-10-15,12:33:20,4.0,41.787159,-72.852046,2.0,3.0,5.0,3.0,3.0
C_23794,9,11,2015-12-26,12:33:20,4.0,39.95852,-75.198857,5.0,2.0,3.0,3.0,5.0
C_23794,9,11,2016-01-18,12:33:20,4.0,40.671078,-73.936336,4.0,5.0,4.0,1.0,4.0
C_23825,9,12,2016-08-01,14:04:08,3.0,40.744634,-73.920201,5.0,4.0,2.0,2.0,2.0
C_23825,11,15,2016-01-08,11:37:07,2.0,42.379657,-71.061487,5.0,3.0,1.0,2.0,3.0
C_23825,15,13,2016-10-07,09:37:57,2.0,42.334992,-71.039093,2.0,2.0,4.0,1.0,3.0
C_23825,15,13,2016-11-28,09:37:57,2.0,39.95852,-75.198857,3.0,3.0,4.0,1.0,4.0
C_23836,10,10,2016-10-28,14:27:41,0.0,41.787159,-72.852046,2.0,4.0,4.0,4.0,4.0
C_23836,10,10,2017-01-17,14:27:41,0.0,40.744634,-73.920201,5.0,1.0,4.0,1.0,4.0
C_23836,10,17,2016-11-21,14:10:52,5.0,40.762574,-73.913447,4.0,5.0,4.0,2.0,3.0
C_23836,13,17,2016-12-23,14:06:03,2.0,40.968725,-73.916999,1.0,1.0,5.0,3.0,3.0
C_23849,6,11,2015-08-09,15:20:32,1.0,42.379657,-71.061487,4.0,2.0,1.0,4.0,4.0
C_23849,10,10,2015-06-29,15:54:39,0.0,40.762574,-73.913447,1.0,2.0,3.0,1.0,2.0
C_23849,10,10,2015-09-21,15:54:39,0.0,39.948629,-75.142789,5.0,1.0,2.0,4.0,2.0
C_23849,10,10,2015-10-06,15:54:39,0.0,39.952896,-75.174298,3.0,3.0,3.0,2.0,1.0
C_23849,10,10,2015-10-07,14:51:42,0.0,42.379657,-71.061487,3.0,2.0,5.0,3.0,3.0
C_23884,7,13,2017-03-12,12:50:37,0.0,39.952783,-75.165586,1.0,1.0,5.0,3.0,3.0
C_23884,7,13,2017-04-27,12:50:37,0.0,40.762574,-73.913447,4.0,1.0,5.0,4.0,3.0
C_23884,10,13,2016-11-04,11:19:20,3.0,40.599148,-73.99609,1.0,4.0,2.0,2.0,1.0
C_23884,11,13,2017-05-27,16:46:03,4.0,39.952896,-75.174298,1.0,4.0,1.0,2.0,1.0
C_23884,12,17,2016-07-05,13:10:48,1.0,39.95852,-75.198857,4.0,3.0,5.0,1.0,3.0
C_23913,7,11,2015-12-25,14:32:29,2.0,40.599148,-73.99609,1.0,5.0,5.0,3.0,4.0
C_23913,9,12,2016-08-25,16:25:24,3.0,40.852997,-74.060355,3.0,3.0,5.0,2.0,3.0
C_23913,11,15,2016-11-16,09:49:58,2.0,40.767383,-74.032328,4.0,1.0,4.0,3.0,4.0
C_23913,11,15,2016-12-23,09:49:58,2.0,40.762574,-73.913447,5.0,1.0,2.0,5.0,1.0
C_23913,14,15,2016-07-21,13:51:10,5.0,40.744634,-73.920201,3.0,4.0,5.0,3.0,4.0
C_23913,14,15,2016-11-02,13:51:10,5.0,39.948629,-75.142789,1.0,5.0,4.0,1.0,4.0
C_23947,6,8,2019-01-29,13:59:49,4.0,39.952896,-75.174298,3.0,2.0,3.0,2.0,3.0
C_23947,8,12,2018-12-22,16:41:15,2.0,42.274227,-71.097423,3.0,3.0,5.0,5.0,2.0
C_23947,10,8,2018-10-29,13:34:50,2.0,41.84493,-72.740951,3.0,3.0,1.0,5.0,4.0
C_23947,10,8,2019-03-07,13:34:50,2.0,39.952896,-75.174298,3.0,4.0,3.0,3.0,2.0
C_23947,10,8,2019-06-17,13:34:50,2.0,40.852997,-74.060355,3.0,4.0,1.0,2.0,2.0
C_2396,8,13,2018-11-22,15:30:37,1.0,40.744634,-73.920201,2.0,2.0,5.0,2.0,3.0
C_2396,9,10,2019-07-01,10:51:28,5.0,39.95852,-75.198857,2.0,4.0,3.0,2.0,3.0
C_2396,10,13,2019-03-04,12:06:54,3.0,40.762574,-73.913447,4.0,1.0,4.0,4.0,5.0
C_2396,10,13,2019-03-15,12:06:54,3.0,39.95852,-75.198857,2.0,3.0,5.0,2.0,4.0
C_23993,11,15,2017-12-30,09:23:03,2.0,40.968725,-73.916999,4.0,3.0,5.0,2.0,4.0
C_23993,11,15,2018-01-21,09:23:03,2.0,40.599148,-73.99609,5.0,2.0,5.0,4.0,3.0
C_23993,11,15,2018-03-19,14:41:08,2.0,41.567845,-72.899757,3.0,3.0,3.0,1.0,3.0
C_24019,7,17,2016-10-25,15:24:51,2.0,39.952783,-75.165586,1.0,4.0,4.0,1.0,4.0
C_24019,7,17,2017-06-21,15:24:51,2.0,41.567845,-72.899757,4.0,1.0,1.0,4.0,2.0
C_24019,8,8,2016-10-09,15:15:44,0.0,41.84493,-72.740951,2.0,2.0,5.0,3.0,4.0
C_24019,8,11,2016-08-12,15:28:13,3.0,40.762574,-73.913447,3.0,3.0,3.0,5.0,1.0
C_24019,12,8,2016-10-04,12:43:54,4.0,42.274227,-71.097423,2.0,5.0,5.0,3.0,4.0
C_24019,12,8,2016-12-14,12:43:54,4.0,41.57477,-72.9119,3.0,3.0,2.0,5.0,1.0
C_24033,8,13,2017-06-30,15:57:32,1.0,42.361129,-71.006975,4.0,2.0,4.0,1.0,2.0
C_24033,9,9,2017-11-29,10:15:26,0.0,42.274227,-71.097423,3.0,3.0,2.0,2.0,1.0
C_24033,9,9,2017-12-10,10:15:26,0.0,40.762574,-73.913447,1.0,2.0,5.0,3.0,4.0
C_24033,9,9,2018-01-09,10:15:26,0.0,41.787159,-72.852046,2.0,3.0,4.0,1.0,4.0
C_24033,9,9,2018-05-20,10:15:26,0.0,40.788079,-74.011357,5.0,4.0,3.0,3.0,1.0
C_24033,14,9,2018-01-01,15:59:27,5.0,40.762574,-73.913447,2.0,3.0,3.0,5.0,5.0
C_24033,14,16,2018-04-05,14:06:32,4.0,39.95852,-75.198857,1.0,4.0,5.0,3.0,4.0
C_24033,14,16,2018-05-30,14:06:32,4.0,40.762574,-73.913447,3.0,3.0,5.0,4.0,3.0
C_24055,8,7,2018-07-26,14:30:05,1.0,41.57477,-72.9119,1.0,3.0,5.0,3.0,3.0
C_24055,8,7,2019-01-07,14:30:05,1.0,41.57477,-72.9119,3.0,1.0,5.0,1.0,3.0
C_24055,8,7,2019-03-21,14:30:05,1.0,40.767383,-74.032328,2.0,3.0,3.0,4.0,4.0
C_24055,9,11,2018-06-07,09:03:21,4.0,42.334992,-71.039093,3.0,3.0,5.0,3.0,4.0
C_24055,11,7,2018-12-03,12:02:34,4.0,41.84493,-72.740951,3.0,3.0,2.0,2.0,2.0
C_24055,11,11,2018-10-13,11:06:50,0.0,40.599148,-73.99609,1.0,1.0,2.0,2.0,1.0
C_24074,6,17,2015-12-01,16:46:03,1.0,40.852997,-74.060355,3.0,1.0,2.0,4.0,3.0
C_24074,10,8,2015-11-11,11:41:55,2.0,40.968725,-73.916999,5.0,1.0,3.0,1.0,5.0
C_24074,10,8,2015-11-13,11:41:55,2.0,39.952783,-75.165586,4.0,2.0,4.0,4.0,4.0
C_24074,12,17,2015-09-22,15:14:17,1.0,42.274227,-71.097423,4.0,1.0,1.0,5.0,1.0
C_24074,12,17,2016-01-04,15:14:17,1.0,40.767383,-74.032328,3.0,4.0,5.0,5.0,1.0
